date,open,high,low,close,volume,adj_close,200_dma,200_dma_pct_diff,200_dma_top_band,200_dma_bot_band,60_dma,60_dma_pct_diff,60_dma_top_band,60_dma_bot_band,20_dma,20_dma_pct_diff,20_dma_top_band,20_dma_bot_band,200_vma,200_vma_pct_diff,200_vma_top_band,200_vma_bot_band,60_vma,60_vma_pct_diff,60_vma_top_band,60_vma_bot_band,20_vma,20_vma_pct_diff,20_vma_top_band,20_vma_bot_band
2010-08-13,2183.09,2190.27,2173.48,2173.48,1605040000,2173.48,2267.84,-0.04,2381.23,2154.44,2232.05,-0.03,2343.65,2120.45,2255.19,-0.04,2367.95,2142.43,2268230800.00,-0.29,2381642340.00,2154819260.00,2208155166.67,-0.27,2318562925.00,2097747408.33,2049610000.00,-0.22,2152090500.00,1947129500.00
2010-08-12,2164.64,2197.97,2163.07,2190.27,2189680000,2190.27,2267.59,-0.03,2380.97,2154.21,2234.17,-0.02,2345.88,2122.46,2258.13,-0.03,2371.04,2145.23,2268863450.00,-0.03,2382306622.50,2155420277.50,2213165666.67,-0.01,2323823950.00,2102507383.33,2040706000.00,0.07,2142741300.00,1938670700.00
2010-08-11,2236.93,2236.93,2204.94,2208.63,2274460000,2208.63,2267.32,-0.03,2380.69,2153.96,2236.59,-0.01,2348.42,2124.76,2260.19,-0.02,2373.20,2147.18,2269700750.00,0.00,2383185787.50,2156215712.50,2215832666.67,0.03,2326624300.00,2105041033.33,2037633500.00,0.12,2139515175.00,1935751825.00
2010-08-10,2280.06,2290.51,2261.50,2277.17,2039590000,2277.17,2266.76,0.00,2380.10,2153.43,2237.76,0.02,2349.64,2125.87,2258.44,0.01,2371.36,2145.51,2270828950.00,-0.10,2384370397.50,2157287502.50,2226056500.00,-0.08,2337359325.00,2114753675.00,2049578000.00,-0.00,2152056900.00,1947099100.00
2010-08-09,2298.81,2309.43,2289.03,2305.69,1614580000,2305.69,2265.99,0.02,2379.29,2152.69,2239.23,0.03,2351.19,2127.27,2253.07,0.02,2365.72,2140.42,2275584450.00,-0.29,2389363672.50,2161805227.50,2238734333.33,-0.28,2350671050.00,2126797616.67,2057247500.00,-0.22,2160109875.00,1954385125.00
2010-08-06,2267.42,2291.15,2253.92,2288.47,1876630000,2288.47,2265.36,0.01,2378.63,2152.10,2241.51,0.02,2353.58,2129.43,2248.47,0.02,2360.89,2136.04,2276754200.00,-0.18,2390591910.00,2162916490.00,2246655500.00,-0.16,2358988275.00,2134322725.00,2043046500.00,-0.08,2145198825.00,1940894175.00
2010-08-05,2291.22,2298.86,2281.68,2293.06,1774300000,2293.06,2264.78,0.01,2378.02,2151.54,2242.88,0.02,2355.02,2130.74,2242.59,0.02,2354.71,2130.46,2277734900.00,-0.22,2391621645.00,2163848155.00,2259564500.00,-0.21,2372542725.00,2146586275.00,2056033000.00,-0.14,2158834650.00,1953231350.00
2010-08-04,2291.09,2305.07,2283.21,2303.57,2021980000,2303.57,2264.05,0.02,2377.25,2150.84,2244.06,0.03,2356.27,2131.86,2235.38,0.03,2347.15,2123.61,2278674750.00,-0.11,2392608487.50,2164741012.50,2273728166.67,-0.11,2387414575.00,2160041758.33,2064909000.00,-0.02,2168154450.00,1961663550.00
2010-08-03,2291.75,2295.03,2272.33,2283.52,1997030000,2283.52,2263.50,0.01,2376.67,2150.32,2243.77,0.02,2355.96,2131.58,2225.90,0.03,2337.19,2114.60,2279390050.00,-0.12,2393359552.50,2165420547.50,2310906333.33,-0.14,2426451650.00,2195361016.67,2073709000.00,-0.04,2177394450.00,1970023550.00
2010-08-02,2283.32,2299.24,2274.27,2295.36,1953200000,2295.36,2262.88,0.01,2376.02,2149.74,2244.17,0.02,2356.38,2131.96,2215.72,0.04,2326.51,2104.93,2281367150.00,-0.14,2395435507.50,2167298792.50,2354246333.33,-0.17,2471958650.00,2236534016.67,2059665000.00,-0.05,2162648250.00,1956681750.00
2010-07-30,2227.29,2264.81,2218.61,2254.70,2138610000,2254.70,2262.31,-0.00,2375.42,2149.19,2246.63,0.00,2358.96,2134.30,2208.05,0.02,2318.46,2097.65,2280774650.00,-0.06,2394813382.50,2166735917.50,2369294166.67,-0.10,2487758875.00,2250829458.33,2088588000.00,0.02,2193017400.00,1984158600.00
2010-07-29,2279.07,2282.94,2228.52,2251.69,2324590000,2251.69,2261.74,-0.00,2374.83,2148.66,2249.51,0.00,2361.98,2137.03,2200.93,0.02,2310.98,2090.88,2278073100.00,0.02,2391976755.00,2164169445.00,2381427500.00,-0.02,2500498875.00,2262356125.00,2083436500.00,0.12,2187608325.00,1979264675.00
2010-07-28,2284.62,2292.24,2257.76,2264.56,1848520000,2264.56,2261.12,0.00,2374.17,2148.06,2253.41,0.00,2366.08,2140.74,2194.46,0.03,2304.18,2084.74,2278514750.00,-0.19,2392440487.50,2164589012.50,2390591666.67,-0.23,2510121250.00,2271062083.33,2132365000.00,-0.13,2238983250.00,2025746750.00
2010-07-27,2306.62,2307.60,2280.72,2288.25,2065390000,2288.25,2260.30,0.01,2373.31,2147.28,2256.29,0.01,2369.11,2143.48,2191.08,0.04,2300.64,2081.53,2280022550.00,-0.09,2394023677.50,2166021422.50,2403520666.67,-0.14,2523696700.00,2283344633.33,2122932500.00,-0.03,2229079125.00,2016785875.00
2010-07-26,2271.62,2296.43,2262.96,2296.43,2164280000,2296.43,2259.36,0.02,2372.33,2146.40,2259.88,0.02,2372.88,2146.89,2187.43,0.05,2296.81,2078.06,2280305700.00,-0.05,2394320985.00,2166290415.00,2418610000.00,-0.11,2539540500.00,2297679500.00,2191736000.00,-0.01,2301322800.00,2082149200.00
2010-07-23,2234.34,2269.47,2227.50,2269.47,2410600000,2269.47,2258.54,0.00,2371.46,2145.61,2263.26,0.00,2376.42,2150.09,2184.83,0.04,2294.07,2075.59,2280319950.00,0.06,2394335947.50,2166303952.50,2424353166.67,-0.01,2545570825.00,2303135508.33,2174424000.00,0.11,2283145200.00,2065702800.00
2010-07-22,2216.04,2251.42,2216.04,2245.89,2213220000,2245.89,2257.65,-0.01,2370.53,2144.76,2267.01,-0.01,2380.37,2153.66,2185.25,0.03,2294.51,2075.99,2280035100.00,-0.03,2394036855.00,2166033345.00,2435213000.00,-0.09,2556973650.00,2313452350.00,2160235500.00,0.02,2268247275.00,2052223725.00
2010-07-21,2236.13,2236.37,2183.22,2187.33,2222030000,2187.33,2256.95,-0.03,2369.80,2144.10,2272.61,-0.04,2386.24,2158.98,2188.97,-0.00,2298.42,2079.52,2281165500.00,-0.03,2395223775.00,2167107225.00,2439696500.00,-0.09,2561681325.00,2317711675.00,2145856500.00,0.04,2253149325.00,2038563675.00
2010-07-20,2165.35,2222.61,2159.95,2222.49,1933270000,2222.49,2256.13,-0.01,2368.93,2143.32,2277.74,-0.02,2391.62,2163.85,2192.30,0.01,2301.92,2082.69,2285040000.00,-0.15,2399292000.00,2170788000.00,2449425500.00,-0.21,2571896775.00,2326954225.00,2144728000.00,-0.10,2251964400.00,2037491600.00
2010-07-19,2185.81,2201.29,2171.20,2198.23,1735090000,2198.23,2255.75,-0.03,2368.53,2142.96,2283.08,-0.04,2397.24,2168.93,2197.88,0.00,2307.77,2087.99,2289567850.00,-0.24,2404046242.50,2175089457.50,2467188000.00,-0.30,2590547400.00,2343828600.00,2159835000.00,-0.20,2267826750.00,2051843250.00
2010-07-16,2231.71,2236.66,2177.51,2179.05,2195150000,2179.05,2255.47,-0.03,2368.25,2142.70,2288.51,-0.05,2402.94,2174.08,2204.29,-0.01,2314.50,2094.07,2288906950.00,-0.04,2403352297.50,2174461602.50,2475867166.67,-0.11,2599660525.00,2352073808.33,2141161500.00,0.03,2248219575.00,2034103425.00
2010-07-15,2247.76,2253.33,2218.92,2249.08,2011600000,2249.08,2254.88,-0.00,2367.62,2142.14,2292.70,-0.02,2407.33,2178.06,2207.13,0.02,2317.48,2096.77,2288299100.00,-0.12,2402714055.00,2173884145.00,2478292166.67,-0.19,2602206775.00,2354377558.33,2137401500.00,-0.06,2244271575.00,2030531425.00
2010-07-14,2246.99,2260.33,2235.15,2249.84,2213010000,2249.84,2254.09,-0.00,2366.79,2141.38,2296.53,-0.02,2411.36,2181.71,2209.93,0.02,2320.43,2099.43,2289053700.00,-0.03,2403506385.00,2174601015.00,2478469500.00,-0.11,2602392975.00,2354546025.00,2141204000.00,0.03,2248264200.00,2034143800.00
2010-07-13,2221.25,2248.16,2212.97,2242.03,2278480000,2242.03,2253.41,-0.01,2366.08,2140.74,2300.52,-0.03,2415.55,2185.50,2210.03,0.01,2320.53,2099.53,2290697700.00,-0.01,2405232585.00,2176162815.00,2489844000.00,-0.08,2614336200.00,2365351800.00,2124875500.00,0.07,2231119275.00,2018631725.00
2010-07-12,2194.12,2213.39,2183.52,2198.36,1767970000,2198.36,2253.08,-0.02,2365.73,2140.42,2305.81,-0.05,2421.10,2190.52,2212.29,-0.01,2322.90,2101.67,2295274100.00,-0.23,2410037805.00,2180510395.00,2507722166.67,-0.29,2633108275.00,2382336058.33,2130333000.00,-0.17,2236849650.00,2023816350.00
2010-07-09,2174.20,2196.95,2170.76,2196.45,1592610000,2196.45,2252.83,-0.03,2365.47,2140.19,2310.95,-0.05,2426.50,2195.40,2213.40,-0.01,2324.07,2102.73,2299763450.00,-0.31,2414751622.50,2184775277.50,2533566500.00,-0.37,2660244825.00,2406888175.00,2160094500.00,-0.26,2268099225.00,2052089775.00
2010-07-08,2174.96,2181.30,2150.19,2175.40,2034030000,2175.40,2252.64,-0.03,2365.27,2140.01,2315.79,-0.06,2431.58,2200.00,2212.57,-0.02,2323.20,2101.95,2301637600.00,-0.12,2416719480.00,2186555720.00,2544089666.67,-0.20,2671294150.00,2416885183.33,2174646000.00,-0.06,2283378300.00,2065913700.00
2010-07-07,2099.66,2159.79,2098.11,2159.47,2199500000,2159.47,2252.51,-0.04,2365.13,2139.88,2320.77,-0.07,2436.81,2204.73,2213.13,-0.02,2323.79,2102.47,2305755150.00,-0.05,2421042907.50,2190467392.50,2543458833.33,-0.14,2670631775.00,2416285891.67,2199500000.00,0.00,2309475000.00,2089525000.00
2010-07-06,2122.28,2136.30,2077.77,2093.88,2173030000,2093.88,2252.67,-0.07,2365.31,2140.04,2326.77,-0.10,2443.11,2210.43,2217.13,-0.06,2327.99,2106.27,2307968900.00,-0.06,2423367345.00,2192570455.00,2544167166.67,-0.15,2671375525.00,2416958808.33,2203682000.00,-0.01,2313866100.00,2093497900.00
2010-07-02,2105.50,2110.66,2077.71,2091.79,1672320000,2091.79,2252.88,-0.07,2365.52,2140.24,2332.52,-0.10,2449.15,2215.89,2223.50,-0.06,2334.67,2112.32,2313142700.00,-0.28,2428799835.00,2197485565.00,2556776833.33,-0.35,2684615675.00,2428937991.67,2237190000.00,-0.25,2349049500.00,2125330500.00
2010-07-01,2110.75,2117.94,2061.14,2101.36,2717070000,2101.36,2252.89,-0.07,2365.53,2140.24,2338.02,-0.10,2454.92,2221.12,2233.58,-0.06,2345.26,2121.90,2311422300.00,0.18,2426993415.00,2195851185.00,2561239833.33,0.06,2689301825.00,2433177841.67,2213789000.00,0.23,2324478450.00,2103099550.00
2010-06-30,2134.03,2153.36,2105.26,2109.24,2221560000,2109.24,2252.80,-0.06,2365.44,2140.16,2343.48,-0.10,2460.65,2226.30,2242.17,-0.06,2354.28,2130.07,2311102500.00,-0.04,2426657625.00,2195547375.00,2561220333.33,-0.13,2689281350.00,2433159316.67,2212218000.00,0.00,2322828900.00,2101607100.00
2010-06-29,2183.92,2185.30,2122.67,2135.18,2827090000,2135.18,2252.53,-0.05,2365.15,2139.90,2348.38,-0.09,2465.80,2230.96,2246.53,-0.05,2358.86,2134.20,2308557300.00,0.22,2423985165.00,2193129435.00,2549607833.33,0.11,2677088225.00,2422127441.67,2179254000.00,0.30,2288216700.00,2070291300.00
2010-06-28,2227.43,2241.64,2208.37,2220.65,1876740000,2220.65,2251.84,-0.01,2364.44,2139.25,2351.41,-0.06,2468.99,2233.84,2248.35,-0.01,2360.77,2135.93,2311430250.00,-0.19,2427001762.50,2195858737.50,2557333333.33,-0.27,2685200000.00,2429466666.67,2193696500.00,-0.14,2303381325.00,2084011675.00
2010-06-25,2224.73,2240.88,2205.92,2223.48,3540350000,2223.48,2251.03,-0.01,2363.58,2138.48,2354.32,-0.06,2472.04,2236.61,2251.06,-0.01,2363.61,2138.51,2306198150.00,0.54,2421508057.50,2190888242.50,2537805666.67,0.40,2664695950.00,2410915383.33,2137090000.00,0.66,2243944500.00,2030235500.00
2010-06-24,2246.20,2247.42,2213.50,2217.42,2064360000,2217.42,2250.13,-0.01,2362.64,2137.62,2357.54,-0.06,2475.42,2239.67,2249.98,-0.01,2362.48,2137.48,2306062250.00,-0.10,2421365362.50,2190759137.50,2539187500.00,-0.19,2666146875.00,2412228125.00,2187737000.00,-0.06,2297123850.00,2078350150.00
2010-06-23,2264.41,2271.74,2236.99,2254.23,1929450000,2254.23,2248.95,0.00,2361.40,2136.50,2360.05,-0.04,2478.05,2242.04,2247.82,0.00,2360.21,2135.43,2305025750.00,-0.16,2420277037.50,2189774462.50,2539827500.00,-0.24,2666818875.00,2412836125.00,2238583500.00,-0.14,2350512675.00,2126654325.00
2010-06-22,2296.83,2313.72,2259.59,2261.80,1934450000,2261.80,2247.56,0.01,2359.94,2135.18,2362.27,-0.04,2480.38,2244.15,2245.41,0.01,2357.68,2133.14,2304620750.00,-0.16,2419851787.50,2189389712.50,2547052166.67,-0.24,2674404775.00,2419699558.33,2249362000.00,-0.14,2361830100.00,2136893900.00
2010-06-21,2341.11,2341.11,2277.73,2289.09,1910700000,2289.09,2245.95,0.02,2358.25,2133.65,2364.07,-0.03,2482.28,2245.87,2242.40,0.02,2354.53,2130.28,2304938900.00,-0.17,2420185845.00,2189691955.00,2560288333.33,-0.25,2688302750.00,2432273916.67,2323310500.00,-0.18,2439476025.00,2207144975.00
2010-06-18,2308.94,2321.99,2301.48,2309.80,2037230000,2309.80,2244.24,0.03,2356.46,2132.03,2365.56,-0.02,2483.83,2247.28,2237.12,0.03,2348.97,2125.26,2308645600.00,-0.12,2424077880.00,2193213320.00,2566936166.67,-0.21,2695282975.00,2438589358.33,2392470000.00,-0.15,2512093500.00,2272846500.00
2010-06-17,2316.59,2318.27,2288.59,2307.16,1821680000,2307.16,2242.75,0.03,2354.89,2130.62,2367.36,-0.03,2485.73,2248.99,2236.68,0.03,2348.51,2124.84,2310818250.00,-0.21,2426359162.50,2195277337.50,2577662000.00,-0.29,2706545100.00,2448778900.00,2433694000.00,-0.25,2555378700.00,2312009300.00
2010-06-16,2293.56,2317.75,2290.26,2305.93,1936400000,2305.93,2241.37,0.03,2353.44,2129.30,2368.85,-0.03,2487.29,2250.41,2237.24,0.03,2349.10,2125.38,2312837150.00,-0.16,2428479007.50,2197195292.50,2586190833.33,-0.25,2715500375.00,2456881291.67,2461389500.00,-0.21,2584458975.00,2338320025.00
2010-06-15,2256.48,2307.98,2256.44,2305.88,2289060000,2305.88,2239.98,0.03,2351.98,2127.98,2369.99,-0.03,2488.49,2251.49,2239.66,0.03,2351.64,2127.68,2312094550.00,-0.01,2427699277.50,2196489822.50,2598969166.67,-0.12,2728917625.00,2469020708.33,2468660500.00,-0.07,2592093525.00,2345227475.00
2010-06-14,2263.66,2278.96,2242.00,2243.96,1951910000,2243.96,2238.88,0.00,2350.82,2126.94,2372.45,-0.05,2491.07,2253.82,2244.80,-0.00,2357.04,2132.56,2312522800.00,-0.16,2428148940.00,2196896660.00,2602655000.00,-0.25,2732787750.00,2472522250.00,2503716000.00,-0.22,2628901800.00,2378530200.00
2010-06-11,2199.40,2243.60,2196.91,2243.60,1877120000,2243.60,2237.78,0.00,2349.67,2125.89,2374.87,-0.06,2493.61,2256.13,2252.34,-0.00,2364.96,2139.73,2312822100.00,-0.19,2428463205.00,2197180995.00,2609393166.67,-0.28,2739862825.00,2478923508.33,2528622500.00,-0.26,2655053625.00,2402191375.00
2010-06-10,2188.71,2219.65,2185.98,2218.71,2187840000,2218.71,2236.78,-0.01,2348.62,2124.94,2377.53,-0.07,2496.40,2258.65,2262.66,-0.02,2375.79,2149.53,2312114750.00,-0.05,2427720487.50,2196509012.50,2609627166.67,-0.16,2740108525.00,2479145808.33,2536825500.00,-0.14,2663666775.00,2409984225.00
2010-06-09,2184.78,2208.65,2152.67,2158.85,2325060000,2158.85,2236.09,-0.03,2347.89,2124.29,2380.92,-0.09,2499.96,2261.87,2273.48,-0.05,2387.16,2159.81,2311785150.00,0.01,2427374407.50,2196195892.50,2603479000.00,-0.11,2733652950.00,2473305050.00,2548014500.00,-0.09,2675415225.00,2420613775.00
2010-06-08,2176.07,2183.10,2139.46,2170.57,2696580000,2170.57,2235.18,-0.03,2346.94,2123.42,2384.20,-0.09,2503.41,2264.99,2283.69,-0.05,2397.87,2169.50,2308094600.00,0.17,2423499330.00,2192689870.00,2593515666.67,0.04,2723191450.00,2463839883.33,2556775500.00,0.05,2684614275.00,2428936725.00
2010-06-07,2226.60,2232.89,2172.25,2173.90,2256670000,2173.90,2234.16,-0.03,2345.87,2122.45,2387.44,-0.09,2506.81,2268.07,2288.27,-0.05,2402.69,2173.86,2306700000.00,-0.02,2422035000.00,2191365000.00,2593517666.67,-0.13,2723193550.00,2463841783.33,2655328000.00,-0.15,2788094400.00,2522561600.00
2010-06-04,2257.05,2278.58,2212.30,2219.17,2342480000,2219.17,2232.84,-0.01,2344.49,2121.20,2389.77,-0.07,2509.26,2270.28,2293.30,-0.03,2407.96,2178.63,2303734700.00,0.02,2418921435.00,2188547965.00,2597055333.33,-0.10,2726908100.00,2467202566.67,2765884000.00,-0.15,2904178200.00,2627589800.00
2010-06-03,2285.76,2307.47,2274.88,2303.03,2249050000,2303.03,2230.98,0.03,2342.53,2119.43,2390.40,-0.04,2509.92,2270.88,2298.26,0.00,2413.17,2183.35,2302110400.00,-0.02,2417215920.00,2187004880.00,2603243833.33,-0.14,2733406025.00,2473081641.67,2805505500.00,-0.20,2945780775.00,2665230225.00
2010-06-02,2234.59,2281.07,2221.07,2281.07,2190140000,2281.07,2229.50,0.02,2340.98,2118.03,2391.25,-0.05,2510.81,2271.69,2305.42,-0.01,2420.69,2190.15,2300776750.00,-0.05,2415815587.50,2185737912.50,2605280000.00,-0.16,2735544000.00,2475016000.00,2848628000.00,-0.23,2991059400.00,2706196600.00
2010-06-01,2244.79,2277.39,2220.89,2222.33,2167810000,2222.33,2228.44,-0.00,2339.86,2117.02,2392.99,-0.07,2512.64,2273.34,2319.24,-0.04,2435.20,2203.28,2300359550.00,-0.06,2415377527.50,2185341572.50,2609347833.33,-0.17,2739815225.00,2478880441.67,2860156000.00,-0.24,3003163800.00,2717148200.00
2010-05-28,2275.19,2277.10,2241.52,2257.04,2165590000,2257.04,2227.15,0.01,2338.51,2115.79,2393.57,-0.06,2513.25,2273.90,2329.45,-0.03,2445.92,2212.97,2300232550.00,-0.06,2415244177.50,2185220922.50,2609688333.33,-0.17,2740172750.00,2479203916.67,2893933000.00,-0.25,3038629650.00,2749236350.00
2010-05-27,2244.82,2278.37,2239.72,2277.68,2408220000,2277.68,2225.61,0.02,2336.89,2114.33,2393.62,-0.05,2513.31,2273.94,2341.16,-0.03,2458.22,2224.10,2297769100.00,0.05,2412657555.00,2182880645.00,2612943166.67,-0.08,2743590325.00,2482296008.33,2927004000.00,-0.18,3073354200.00,2780653800.00
2010-05-26,2226.24,2257.33,2190.44,2195.88,3077300000,2195.88,2224.59,-0.01,2335.82,2113.36,2395.04,-0.08,2514.79,2275.29,2354.95,-0.07,2472.70,2237.20,2291606100.00,0.34,2406186405.00,2177025795.00,2608852666.67,0.18,2739295300.00,2478410033.33,2910898500.00,0.06,3056443425.00,2765353575.00
2010-05-25,2157.45,2211.94,2140.53,2210.95,2946380000,2210.95,2223.54,-0.01,2334.71,2112.36,2396.08,-0.08,2515.89,2276.28,2367.98,-0.07,2486.38,2249.58,2288494100.00,0.29,2402918805.00,2174069395.00,2601495333.33,0.13,2731570100.00,2471420566.67,2906820000.00,0.01,3052161000.00,2761479000.00
2010-05-24,2220.60,2244.67,2212.37,2213.55,2150020000,2213.55,2222.34,-0.00,2333.45,2111.22,2396.49,-0.08,2516.32,2276.67,2383.45,-0.07,2502.62,2264.27,2289786000.00,-0.06,2404275300.00,2175296700.00,2603718833.33,-0.17,2733904775.00,2473532891.67,2923871000.00,-0.26,3070064550.00,2777677450.00
2010-05-21,2169.58,2243.00,2165.79,2229.04,3389670000,2229.04,2221.16,0.00,2332.21,2110.10,2396.58,-0.07,2516.41,2276.75,2398.50,-0.07,2518.43,2278.58,2284605400.00,0.48,2398835670.00,2170375130.00,2585566500.00,0.31,2714844825.00,2456288175.00,2880238000.00,0.18,3024249900.00,2736226100.00
2010-05-20,2245.56,2253.04,2203.50,2204.01,3420420000,2204.01,2220.19,-0.01,2331.20,2109.18,2397.11,-0.08,2516.97,2277.26,2414.26,-0.09,2534.97,2293.54,2278678350.00,0.50,2392612267.50,2164744432.50,2564489666.67,0.33,2692714150.00,2436265183.33,2849259000.00,0.20,2991721950.00,2706796050.00
2010-05-19,2307.78,2324.99,2270.62,2298.37,2646160000,2298.37,2218.74,0.04,2329.68,2107.81,2395.70,-0.04,2515.48,2275.91,2424.57,-0.05,2545.80,2303.34,2276226150.00,0.16,2390037457.50,2162414842.50,2558902166.67,0.03,2686847275.00,2430957058.33,2852746000.00,-0.07,2995383300.00,2710108700.00
2010-05-18,2372.84,2374.91,2309.22,2317.26,2490310000,2317.26,2217.05,0.05,2327.90,2106.20,2394.44,-0.03,2514.17,2274.72,2433.72,-0.05,2555.41,2312.03,2274726500.00,0.09,2388462825.00,2160990175.00,2550335166.67,-0.02,2677851925.00,2422818408.33,2836085500.00,-0.12,2977889775.00,2694281225.00
2010-05-17,2352.77,2364.65,2304.28,2354.23,2434480000,2354.23,2215.20,0.06,2325.96,2104.44,2392.60,-0.02,2512.23,2272.97,2440.01,-0.04,2562.01,2318.01,2275182450.00,0.07,2388941572.50,2161423327.50,2545871500.00,-0.04,2673165075.00,2418577925.00,2825544000.00,-0.14,2966821200.00,2684266800.00
2010-05-14,2373.88,2374.53,2323.63,2346.85,2653020000,2346.85,2213.30,0.06,2323.97,2102.64,2390.85,-0.02,2510.39,2271.31,2446.73,-0.04,2569.07,2324.40,2272280600.00,0.17,2385894630.00,2158666570.00,2536268166.67,0.05,2663081575.00,2409454758.33,2840940500.00,-0.07,2982987525.00,2698893475.00
2010-05-13,2416.36,2434.29,2387.59,2394.36,2375250000,2394.36,2211.21,0.08,2321.77,2100.65,2388.05,0.00,2507.45,2268.65,2452.80,-0.02,2575.44,2330.16,2271438600.00,0.05,2385010530.00,2157866670.00,2531739500.00,-0.06,2658326475.00,2405152525.00,2864211000.00,-0.17,3007421550.00,2721000450.00
2010-05-12,2388.64,2426.47,2384.69,2425.02,2351900000,2425.02,2208.92,0.10,2319.37,2098.48,2384.54,0.02,2503.76,2265.31,2456.79,-0.01,2579.63,2333.95,2270387550.00,0.04,2383906927.50,2156868172.50,2527088666.67,-0.07,2653443100.00,2400734233.33,2903779500.00,-0.19,3048968475.00,2758590525.00
2010-05-11,2347.70,2405.26,2345.50,2375.31,2548840000,2375.31,2206.88,0.08,2317.22,2096.53,2381.34,-0.00,2500.41,2262.27,2461.33,-0.03,2584.39,2338.26,2268807950.00,0.12,2382248347.50,2155367552.50,2521877666.67,0.01,2647971550.00,2395783783.33,2909608500.00,-0.12,3055088925.00,2764128075.00
2010-05-10,2365.97,2379.87,2349.40,2374.67,2871800000,2374.67,2204.87,0.08,2315.12,2094.63,2378.05,-0.00,2496.95,2259.15,2465.49,-0.04,2588.76,2342.21,2269556100.00,0.27,2383033905.00,2156078295.00,2509702000.00,0.14,2635187100.00,2384216900.00,2874101000.00,-0.00,3017806050.00,2730395950.00
2010-05-07,2308.71,2330.65,2228.06,2265.64,4227720000,2265.64,2203.18,0.03,2313.33,2093.02,2376.09,-0.05,2494.89,2257.29,2474.91,-0.08,2598.65,2351.16,2259949200.00,0.87,2372946660.00,2146951740.00,2473572333.33,0.71,2597250950.00,2349893716.67,2773491500.00,0.52,2912166075.00,2634816925.00
2010-05-06,2391.21,2407.79,2185.75,2319.64,4553600000,2319.64,2201.16,0.05,2311.22,2091.10,2373.28,-0.02,2491.94,2254.61,2480.77,-0.06,2604.80,2356.73,2248207350.00,1.03,2360617717.50,2135796982.50,2435952666.67,0.87,2557750300.00,2314155033.33,2667256500.00,0.71,2800619325.00,2533893675.00
2010-05-05,2395.21,2421.05,2382.07,2402.29,3041480000,2402.29,2198.69,0.09,2308.63,2088.76,2368.67,0.01,2487.11,2250.24,2482.21,-0.03,2606.32,2358.10,2243231700.00,0.36,2355393285.00,2131070115.00,2419199333.33,0.26,2540159300.00,2298239366.67,2664425000.00,0.14,2797646250.00,2531203750.00
2010-05-04,2465.55,2465.55,2411.28,2424.25,3052590000,2424.25,2196.01,0.10,2305.81,2086.20,2363.95,0.03,2482.15,2245.76,2482.84,-0.02,2606.98,2358.70,2237352550.00,0.36,2349220177.50,2125484922.50,2415174500.00,0.26,2535933225.00,2294415775.00,2622815000.00,0.16,2753955750.00,2491674250.00
2010-05-03,2472.32,2503.00,2472.32,2498.74,2398370000,2498.74,2192.94,0.14,2302.58,2083.29,2357.73,0.06,2475.62,2239.85,2479.38,0.01,2603.35,2355.41,2235724350.00,0.07,2347510567.50,2123938132.50,2421891500.00,-0.01,2542986075.00,2300796925.00,2609413500.00,-0.08,2739884175.00,2478942825.00
2010-04-30,2509.99,2514.37,2461.09,2461.19,2841130000,2461.19,2189.95,0.12,2299.44,2080.45,2353.23,0.05,2470.89,2235.57,2476.45,-0.01,2600.27,2352.62,2234235400.00,0.27,2345947170.00,2122523630.00,2412928500.00,0.18,2533574925.00,2292282075.00,2584370500.00,0.10,2713589025.00,2455151975.00
2010-04-29,2487.33,2513.69,2483.50,2511.92,3069640000,2511.92,2186.38,0.15,2295.70,2077.07,2347.86,0.07,2465.26,2230.47,2470.75,0.02,2594.29,2347.21,2228171750.00,0.38,2339580337.50,2116763162.50,2402909000.00,0.28,2523054450.00,2282763550.00,2549323000.00,0.20,2676789150.00,2421856850.00
2010-04-28,2483.03,2484.15,2456.63,2471.73,2755190000,2471.73,2182.99,0.13,2292.14,2073.84,2342.85,0.06,2460.00,2225.71,2467.70,0.00,2591.08,2344.31,2223892850.00,0.24,2335087492.50,2112698207.50,2394224833.33,0.15,2513936075.00,2274513591.67,2518927000.00,0.09,2644873350.00,2392980650.00
2010-04-27,2512.58,2525.70,2466.53,2471.47,2864810000,2471.47,2179.41,0.13,2288.39,2070.44,2337.45,0.06,2454.32,2220.58,2464.34,0.00,2587.56,2341.12,2217858850.00,0.29,2328751792.50,2106965907.50,2397987666.67,0.19,2517887050.00,2278088283.33,2474079000.00,0.16,2597782950.00,2350375050.00
2010-04-26,2529.85,2535.28,2521.51,2522.95,2491040000,2522.95,2175.56,0.16,2284.34,2066.78,2331.72,0.08,2448.31,2215.13,2457.95,0.03,2580.85,2335.05,2214745050.00,0.12,2325482302.50,2104007797.50,2403631000.00,0.04,2523812550.00,2283449450.00,2467923500.00,0.01,2591319675.00,2344527325.00
2010-04-23,2514.85,2530.15,2507.60,2530.15,2517010000,2530.15,2171.65,0.17,2280.23,2063.07,2326.57,0.09,2442.90,2210.25,2451.31,0.03,2573.88,2328.75,2214497600.00,0.14,2325222480.00,2103772720.00,2403228833.33,0.05,2523390275.00,2283067391.67,2477316500.00,0.02,2601182325.00,2353450675.00
